Validation - Trees: 20, k: 3, Sample Size: 0.8, Feature Size: 0.8, Distance: chebyshev, Accuracy: 0.9103
Validation - Trees: 5, k: 15, Sample Size: 0.8, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7436
Validation - Trees: 10, k: 3, Sample Size: 1.0, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7436
Validation - Trees: 10, k: 10, Sample Size: 0.6, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7436
Validation - Trees: 10, k: 10, Sample Size: 0.8, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7436
Validation - Trees: 10, k: 15, Sample Size: 0.8, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7436
Validation - Trees: 20, k: 3, Sample Size: 0.6, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7436
Validation - Trees: 20, k: 3, Sample Size: 1.0, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7436
Validation - Trees: 20, k: 5, Sample Size: 0.8, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7436
Validation - Trees: 20, k: 5, Sample Size: 1.0, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7436
Validation - Trees: 25, k: 3, Sample Size: 1.0, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7436
Validation - Trees: 25, k: 5, Sample Size: 1.0, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7436
Validation - Trees: 5, k: 3, Sample Size: 0.6, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 3, Sample Size: 0.6, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 3, Sample Size: 0.6, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 3, Sample Size: 0.6, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 3, Sample Size: 0.8, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 3, Sample Size: 0.8, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 3, Sample Size: 0.8, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 3, Sample Size: 0.8, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 3, Sample Size: 1.0, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 3, Sample Size: 1.0, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 3, Sample Size: 1.0, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 3, Sample Size: 1.0, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 5, Sample Size: 0.6, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 5, Sample Size: 0.6, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 5, Sample Size: 0.6, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 5, Sample Size: 0.6, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 5, Sample Size: 0.6, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 5, Sample Size: 0.8, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 5, Sample Size: 0.8, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 5, Sample Size: 0.8, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 5, Sample Size: 0.8, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 5, Sample Size: 0.8, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 5, Sample Size: 1.0, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 5, Sample Size: 1.0, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 5, Sample Size: 1.0, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 0.6, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 0.6, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 0.6, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 0.6, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 0.6, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 0.6, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 0.8, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 0.8, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 0.8, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 0.8, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 0.8, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 0.8, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 1.0, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 1.0, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 1.0, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 1.0, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 10, Sample Size: 1.0, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 0.6, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 0.6, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 0.6, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 0.6, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 0.6, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 0.6, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 0.8, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 0.8, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 0.8, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 0.8, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 0.8, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 1.0, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 1.0, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 1.0, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 1.0, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 1.0, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 5, k: 15, Sample Size: 1.0, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 3, Sample Size: 0.6, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 3, Sample Size: 0.6, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 3, Sample Size: 0.6, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 3, Sample Size: 0.6, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 3, Sample Size: 0.8, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 3, Sample Size: 0.8, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 3, Sample Size: 0.8, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 3, Sample Size: 0.8, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 3, Sample Size: 1.0, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 3, Sample Size: 1.0, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 3, Sample Size: 1.0, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 3, Sample Size: 1.0, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 3, Sample Size: 1.0, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 5, Sample Size: 0.6, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 5, Sample Size: 0.6, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 5, Sample Size: 0.6, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 5, Sample Size: 0.6, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 5, Sample Size: 0.6, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 5, Sample Size: 0.8, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 5, Sample Size: 0.8, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 5, Sample Size: 0.8, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 5, Sample Size: 0.8, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 5, Sample Size: 0.8, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 5, Sample Size: 1.0, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 5, Sample Size: 1.0, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 5, Sample Size: 1.0, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 5, Sample Size: 1.0, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 10, Sample Size: 0.6, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 10, Sample Size: 0.6, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 10, Sample Size: 0.6, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 10, Sample Size: 0.6, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 10, Sample Size: 0.6, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 10, Sample Size: 0.8, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 10, Sample Size: 0.8, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 10, Sample Size: 0.8, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 10, Sample Size: 0.8, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 10, Sample Size: 0.8, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 10, Sample Size: 1.0, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 10, Sample Size: 1.0, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 10, Sample Size: 1.0, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 10, Sample Size: 1.0, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 10, Sample Size: 1.0, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 10, Sample Size: 1.0, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 0.6, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 0.6, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 0.6, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 0.6, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 0.6, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 0.6, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 0.8, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 0.8, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 0.8, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 0.8, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 0.8, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 1.0, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 1.0, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 1.0, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 1.0, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 1.0, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 10, k: 15, Sample Size: 1.0, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 3, Sample Size: 0.6, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 3, Sample Size: 0.6, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 3, Sample Size: 0.6, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 3, Sample Size: 0.6, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 3, Sample Size: 0.8, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 3, Sample Size: 0.8, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 3, Sample Size: 0.8, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 3, Sample Size: 0.8, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 3, Sample Size: 0.8, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 3, Sample Size: 1.0, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 3, Sample Size: 1.0, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 3, Sample Size: 1.0, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 3, Sample Size: 1.0, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 3, Sample Size: 1.0, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 5, Sample Size: 0.6, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 5, Sample Size: 0.6, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 5, Sample Size: 0.6, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 5, Sample Size: 0.6, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 5, Sample Size: 0.6, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 5, Sample Size: 0.6, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 5, Sample Size: 0.8, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 5, Sample Size: 0.8, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 5, Sample Size: 0.8, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 5, Sample Size: 0.8, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 5, Sample Size: 0.8, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 5, Sample Size: 1.0, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 5, Sample Size: 1.0, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 5, Sample Size: 1.0, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 5, Sample Size: 1.0, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 0.6, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 0.6, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 0.6, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 0.6, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 0.6, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 0.6, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 0.8, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 0.8, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 0.8, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 0.8, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 0.8, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 0.8, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 1.0, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 1.0, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 1.0, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 1.0, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 1.0, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 10, Sample Size: 1.0, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 0.6, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 0.6, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 0.6, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 0.6, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 0.6, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 0.6, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 0.8, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 0.8, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 0.8, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 0.8, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 0.8, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 0.8, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 1.0, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 1.0, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 1.0, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 1.0, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 1.0, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 20, k: 15, Sample Size: 1.0, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 3, Sample Size: 0.6, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 3, Sample Size: 0.6, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 3, Sample Size: 0.6, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 3, Sample Size: 0.6, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 3, Sample Size: 0.8, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 3, Sample Size: 0.8, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 3, Sample Size: 0.8, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 3, Sample Size: 0.8, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 3, Sample Size: 0.8, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 3, Sample Size: 0.8, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 3, Sample Size: 1.0, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 3, Sample Size: 1.0, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 3, Sample Size: 1.0, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 5, Sample Size: 0.6, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 5, Sample Size: 0.6, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 5, Sample Size: 0.6, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 5, Sample Size: 0.6, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 5, Sample Size: 0.6, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 5, Sample Size: 0.6, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 5, Sample Size: 0.8, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 5, Sample Size: 0.8, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 5, Sample Size: 0.8, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 5, Sample Size: 0.8, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 5, Sample Size: 0.8, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 5, Sample Size: 0.8, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 5, Sample Size: 1.0, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 5, Sample Size: 1.0, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 5, Sample Size: 1.0, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 5, Sample Size: 1.0, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 10, Sample Size: 0.6, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 10, Sample Size: 0.6, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 10, Sample Size: 0.6, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 10, Sample Size: 0.6, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 10, Sample Size: 0.6, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 10, Sample Size: 0.6, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 10, Sample Size: 0.8, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 10, Sample Size: 0.8, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 10, Sample Size: 0.8, Feature Size: 0.8, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 10, Sample Size: 0.8, Feature Size: 0.8, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 10, Sample Size: 0.8, Feature Size: 1.0, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 10, Sample Size: 0.8, Feature Size: 1.0, Distance: jaccard, Accuracy: 0.7308
Validation - Trees: 25, k: 10, Sample Size: 1.0, Feature Size: 0.6, Distance: hamming, Accuracy: 0.7308
Validation - Trees: 25, k: 10, Sample Size: 1.0, Feature Size: 0.6, Distance: jaccard, Accuracy: 0.7308
